Sorting,caseID,Activity Name,Timestamp
15948,1728,Vendor Ships Package from Warehouse,2021-05-18 0:08:57
15949,1728,Package Picked Up by Carrier,2021-05-20 8:18:19
15950,1728,Package Shipped by Sea,2021-05-20 23:08:07
15951,1728,Parcel Received at Customs,2021-06-08 8:24:41
15952,1728,Customs Approved,2021-06-09 7:40:05
15953,1728,Package Received at Warehouse,2021-06-09 11:38:34
15954,1728,Package Transferred to Store,2021-06-09 20:21:01
15955,1728,Package Received at Store,2021-06-11 6:37:52
15956,1729,Purchase Requisition Created,2020-08-30 12:10:00
15957,1729,Purchase Order Reviewed,2020-08-30 12:10:00
15958,1729,Purchase Order Approved,2020-09-02 14:47:25
15959,1729,Negotiations with Vendor,2020-09-02 20:46:02
15960,1729,Order Placed with Vendor,2020-09-06 0:43:38
15961,1729,Vendor Ships Package from Warehouse,2020-09-06 8:37:02
15962,1729,Package Picked Up by Carrier,2020-09-07 16:10:16
15963,1729,Package Shipped by Sea,2020-09-08 21:58:39
15964,1729,Parcel Received at Customs,2020-09-19 12:34:35
15965,1729,Customs Approved,2020-09-20 10:31:18
15966,1729,Package Received at Warehouse,2020-09-20 15:48:08
15967,1729,Package Transferred to Store,2020-09-20 22:00:20
15968,1729,Package Received at Store,2020-09-22 5:28:00
15969,1730,Purchase Requisition Created,2021-12-14 22:44:00
15970,1730,Purchase Order Reviewed,2021-12-14 22:44:00
15971,1730,Purchase Order Approved,2021-12-17 22:42:30
15972,1730,Order Placed with Vendor,2021-12-18 5:02:34
15973,1730,Vendor Ships Package from Warehouse,2021-12-18 7:55:35
15974,1730,Package Picked Up by Carrier,2021-12-22 21:50:38
15975,1730,Package Shipped by Sea,2021-12-23 16:41:17
15976,1730,Parcel Received at Customs,2022-01-08 21:28:27
15977,1730,Customs Approved,2022-01-09 16:01:42
15978,1730,Package Received at Warehouse,2022-01-09 20:51:11
15979,1730,Package Transferred to Store,2022-01-10 4:04:42
15980,1730,Package Received at Store,2022-01-11 8:22:18
15981,1731,Purchase Requisition Created,2021-07-25 15:22:00
15982,1731,Purchase Order Reviewed,2021-07-25 15:22:00
15983,1731,Purchase Order Approved,2021-07-29 11:55:52
15984,1731,Negotiations with Vendor,2021-07-29 15:33:00
15985,1731,Order Placed with Vendor,2021-08-02 19:54:32
15986,1731,Vendor Ships Package from Warehouse,2021-08-03 0:17:30
15987,1731,Package Picked Up by Carrier,2021-08-06 14:29:55
15988,1731,Package Shipped by Road,2021-08-07 1:25:22
15989,1731,Package Received at Store,2021-08-10 3:16:55
15990,1732,Purchase Requisition Created,2020-09-23 1:48:00
15991,1732,Purchase Order Reviewed,2020-09-23 1:48:00
15992,1732,Purchase Order Approved,2020-09-26 5:27:24
15993,1732,Order Placed with Vendor,2020-09-26 10:36:33
15994,1732,Vendor Ships Package from Warehouse,2020-09-26 13:19:15
15995,1732,Package Picked Up by Carrier,2020-10-01 3:14:13
15996,1732,Package Shipped by Road,2020-10-01 22:14:34
15997,1732,Package Received at Store,2020-10-05 1:38:19
15998,1733,Purchase Requisition Created,2020-10-28 18:12:00
15999,1733,Purchase Order Reviewed,2020-10-28 18:12:00
16000,1733,Purchase Order Approved,2020-10-30 14:32:35
16001,1733,Order Placed with Vendor,2020-10-30 16:55:29
16002,1733,Vendor Ships Package from Warehouse,2020-10-31 0:48:19
16003,1733,Package Picked Up by Carrier,2020-11-02 8:23:22
16004,1733,Package Shipped by Sea,2020-11-03 17:28:02
16005,1733,Parcel Received at Customs,2020-11-18 0:52:28
16006,1733,Customs Approved,2020-11-18 16:47:35
16007,1733,Package Received at Store,2020-11-18 22:01:26
16008,1734,Purchase Requisition Created,2020-01-07 22:50:00
16009,1734,Purchase Order Reviewed,2020-01-07 22:50:00
16010,1734,Purchase Order Approved,2020-01-09 4:37:41
16011,1734,Order Placed with Vendor,2020-01-09 8:21:41
16012,1734,Vendor Ships Package from Warehouse,2020-01-09 15:01:05
16013,1734,Package Picked Up by Carrier,2020-01-14 3:49:49
16014,1734,Package Shipped by Sea,2020-01-14 16:02:41
16015,1734,Parcel Received at Customs,2020-01-27 8:47:45
16016,1734,Customs Denied,2020-01-28 1:45:12
16017,1734,Package Shipped Back to Vendor,2020-01-28 9:46:44
16018,1735,Purchase Requisition Created,2021-03-20 15:08:00
16019,1735,Purchase Order Reviewed,2021-03-20 15:08:00
16020,1735,Purchase Order Approved,2021-03-22 10:02:50
16021,1735,Order Placed with Vendor,2021-03-22 11:35:39
16022,1735,Vendor Ships Package from Warehouse,2021-03-22 19:03:03
16023,1735,Package Picked Up by Carrier,2021-03-27 14:33:58
16024,1735,Package Shipped by Sea,2021-03-28 9:58:50
16025,1735,Parcel Received at Customs,2021-04-09 13:56:07
16026,1735,Customs Approved,2021-04-10 8:52:12
16027,1735,Package Received at Warehouse,2021-04-10 14:51:23
16028,1735,Package Transferred to Store,2021-04-11 0:21:54
16029,1735,Package Received at Store,2021-04-12 2:54:58
16030,1736,Purchase Requisition Created,2021-11-30 11:30:00
16031,1736,Purchase Order Reviewed,2021-11-30 11:30:00
16032,1736,Purchase Order Approved,2021-12-04 16:31:23
16033,1736,Order Placed with Vendor,2021-12-04 19:19:30
16034,1736,Vendor Ships Package from Warehouse,2021-12-05 0:10:49
16035,1736,Package Picked Up by Carrier,2021-12-08 17:41:55
16036,1736,Package Shipped by Sea,2021-12-10 5:27:51
16037,1736,Parcel Received at Customs,2021-12-23 1:43:47
16038,1736,Customs Approved,2021-12-24 0:30:34
16039,1736,Package Received at Store,2021-12-24 5:24:53
16040,1737,Purchase Requisition Created,2021-12-04 0:04:00
16041,1737,Purchase Order Reviewed,2021-12-04 0:04:00
16042,1737,Purchase Order Approved,2021-12-06 1:49:23
16043,1737,Order Placed with Vendor,2021-12-06 5:15:12
16044,1737,Vendor Ships Package from Warehouse,2021-12-06 11:18:21
16045,1737,Package Picked Up by Carrier,2021-12-10 17:47:11
16046,1737,Package Shipped by Sea,2021-12-11 22:35:45
16047,1737,Parcel Received at Customs,2021-12-25 6:38:19
16048,1737,Customs Approved,2021-12-25 20:32:28
16049,1737,Package Received at Warehouse,2021-12-26 2:14:40
16050,1737,Package Transferred to Store,2021-12-26 9:13:06
16051,1737,Package Received at Store,2021-12-27 10:53:25
16052,1738,Purchase Requisition Created,2021-11-11 20:16:00
16053,1738,Purchase Order Reviewed,2021-11-11 20:16:00
16054,1738,Purchase Order Approved,2021-11-16 3:04:32
16055,1738,Negotiations with Vendor,2021-11-16 6:33:36
16056,1738,Order Placed with Vendor,2021-11-18 1:26:04
16057,1738,Vendor Ships Package from Warehouse,2021-11-18 5:15:01
16058,1738,Order Cancelled,2021-11-22 14:15:13
16059,1739,Purchase Requisition Created,2020-07-24 10:40:00
16060,1739,Purchase Order Reviewed,2020-07-24 10:40:00
16061,1739,Purchase Order Approved,2020-07-26 18:41:11
16062,1739,Order Placed with Vendor,2020-07-27 1:05:13
16063,1739,Vendor Ships Package from Warehouse,2020-07-27 6:26:57
16064,1739,Package Picked Up by Carrier,2020-08-01 5:17:43
16065,1739,Package Shipped by Sea,2020-08-02 0:01:12
16066,1739,Parcel Received at Customs,2020-08-13 4:37:38
16067,1739,Customs Approved,2020-08-14 1:57:14
16068,1739,Package Received at Warehouse,2020-08-14 5:18:26
16069,1739,Package Transferred to Store,2020-08-14 10:25:27
16070,1739,Package Received at Store,2020-08-15 10:39:44
16071,1740,Purchase Requisition Created,2021-07-29 9:10:00
16072,1740,Purchase Order Reviewed,2021-07-29 9:10:00
16073,1740,Purchase Order Approved,2021-08-02 17:51:50
16074,1740,Order Placed with Vendor,2021-08-03 0:18:49
16075,1740,Vendor Ships Package from Warehouse,2021-08-03 8:07:04
16076,1740,Package Picked Up by Carrier,2021-08-04 10:09:44
16077,1740,Package Shipped by Air,2021-08-05 9:52:54
16078,1740,Parcel Received at Customs,2021-08-06 22:24:05
16079,1740,Customs Denied,2021-08-07 18:41:27
16080,1740,Package Shipped Back to Vendor,2021-08-08 12:51:36
16081,1741,Purchase Requisition Created,2020-05-29 17:16:00
16082,1741,Purchase Order Reviewed,2020-05-29 17:16:00
16083,1741,Purchase Order Approved,2020-05-31 14:01:08
16084,1741,Negotiations with Vendor,2020-05-31 20:15:32
16085,1741,Order Cancelled,2020-06-04 1:12:41
16086,1742,Purchase Requisition Created,2021-11-06 17:18:00
16087,1742,Purchase Order Reviewed,2021-11-06 17:18:00
16088,1742,Purchase Order Approved,2021-11-10 14:25:12
16089,1742,Order Placed with Vendor,2021-11-10 19:33:21
16090,1742,Vendor Ships Package from Warehouse,2021-11-11 0:50:41
16091,1742,Package Picked Up by Carrier,2021-11-13 1:03:28
16092,1742,Package Shipped by Road,2021-11-14 1:11:52
16093,1742,Package Received at Store,2021-11-17 7:57:55
16094,1743,Purchase Requisition Created,2021-04-19 22:22:00
16095,1743,Purchase Order Reviewed,2021-04-19 22:22:00
16096,1743,Purchase Order Approved,2021-04-24 8:41:56
16097,1743,Order Placed with Vendor,2021-04-24 15:06:25
16098,1743,Vendor Ships Package from Warehouse,2021-04-24 21:56:30
16099,1743,Package Picked Up by Carrier,2021-04-26 16:58:50
16100,1743,Package Shipped by Sea,2021-04-28 2:18:59
16101,1743,Parcel Received at Customs,2021-05-08 11:32:12
16102,1743,Customs Approved,2021-05-09 3:50:19
16103,1743,Package Received at Warehouse,2021-05-09 9:05:44
16104,1743,Package Transferred to Store,2021-05-09 17:51:15
16105,1743,Package Received at Store,2021-05-10 21:51:27
16106,1744,Purchase Requisition Created,2021-02-07 4:10:00
16107,1744,Purchase Order Reviewed,2021-02-07 4:10:00
16108,1744,Purchase Order Approved,2021-02-11 0:54:29
16109,1744,Order Placed with Vendor,2021-02-11 8:49:31
16110,1744,Vendor Ships Package from Warehouse,2021-02-11 14:51:25
16111,1744,Package Picked Up by Carrier,2021-02-15 4:45:10
16112,1744,Package Shipped by Sea,2021-02-16 10:56:20
16113,1744,Parcel Received at Customs,2021-03-02 14:14:28
16114,1744,Customs Approved,2021-03-03 5:05:36
16115,1744,Package Received at Warehouse,2021-03-03 9:11:22
16116,1744,Package Transferred to Store,2021-03-03 18:09:35
16117,1744,Package Received at Store,2021-03-05 5:12:41
16118,1745,Purchase Requisition Created,2020-10-26 4:06:00
16119,1745,Purchase Order Reviewed,2020-10-26 4:06:00
16120,1745,Purchase Order Approved,2020-10-29 19:40:18
16121,1745,Order Placed with Vendor,2020-10-30 3:12:31
16122,1745,Vendor Ships Package from Warehouse,2020-10-30 10:28:39
16123,1745,Package Picked Up by Carrier,2020-11-02 16:51:08
16124,1745,Package Shipped by Road,2020-11-03 16:29:23
16125,1745,Package Received at Warehouse,2020-11-06 13:20:07
16126,1745,Package Transferred to Store,2020-11-06 21:52:56
16127,1745,Package Received at Store,2020-11-08 0:22:19
16128,1746,Purchase Requisition Created,2020-10-29 5:42:00
16129,1746,Purchase Order Reviewed,2020-10-29 5:42:00
16130,1746,Purchase Order Approved,2020-11-02 5:55:50
16131,1746,Negotiations with Vendor,2020-11-02 10:43:07
16132,1746,Order Placed with Vendor,2020-11-05 17:11:14
16133,1746,Vendor Ships Package from Warehouse,2020-11-05 20:04:03
16134,1746,Package Picked Up by Carrier,2020-11-08 1:46:49
16135,1746,Package Shipped by Road,2020-11-09 9:25:50
16136,1746,Package Received at Warehouse,2020-11-12 4:03:25
16137,1746,Package Transferred to Store,2020-11-12 9:53:37
16138,1746,Package Received at Store,2020-11-13 10:55:25
16139,1747,Purchase Requisition Created,2021-02-16 19:04:00
16140,1747,Purchase Order Reviewed,2021-02-16 19:04:00
16141,1747,Purchase Order Approved,2021-02-19 9:20:05
16142,1747,Order Placed with Vendor,2021-02-19 13:40:55
16143,1747,Vendor Ships Package from Warehouse,2021-02-19 18:29:32
16144,1747,Package Picked Up by Carrier,2021-02-24 7:58:29
16145,1747,Package Shipped by Sea,2021-02-24 22:12:29
16146,1747,Parcel Received at Customs,2021-03-11 8:44:35
16147,1747,Customs Approved,2021-03-11 23:10:25
16148,1747,Package Received at Warehouse,2021-03-12 4:46:53
16149,1747,Package Transferred to Store,2021-03-12 11:26:53
16150,1747,Package Received at Store,2021-03-13 21:28:50
16151,1748,Purchase Requisition Created,2020-07-19 18:18:00
16152,1748,Purchase Order Reviewed,2020-07-19 18:18:00
16153,1748,Purchase Order Approved,2020-07-21 4:26:30
16154,1748,Negotiations with Vendor,2020-07-21 7:34:48
16155,1748,Order Cancelled,2020-07-25 7:00:26
16156,1749,Purchase Requisition Created,2021-03-14 5:20:00
16157,1749,Purchase Order Reviewed,2021-03-14 5:20:00
16158,1749,Purchase Order Approved,2021-03-17 6:04:21
16159,1749,Negotiations with Vendor,2021-03-17 11:56:28
16160,1749,Order Placed with Vendor,2021-03-21 11:33:26
16161,1749,Vendor Ships Package from Warehouse,2021-03-21 16:02:04
16162,1749,Package Picked Up by Carrier,2021-03-23 12:57:56
16163,1749,Package Shipped by Sea,2021-03-24 14:18:19
16164,1749,Parcel Received at Customs,2021-04-11 19:34:08
16165,1749,Customs Approved,2021-04-12 12:06:13
16166,1749,Package Received at Warehouse,2021-04-12 16:50:24
16167,1749,Package Transferred to Store,2021-04-13 1:46:21
16168,1749,Package Received at Store,2021-04-14 12:10:49
16169,1750,Purchase Requisition Created,2020-06-06 9:02:00
16170,1750,Purchase Order Reviewed,2020-06-06 9:02:00
16171,1750,Purchase Order Approved,2020-06-08 0:38:27
16172,1750,Order Placed with Vendor,2020-06-08 8:13:32
16173,1750,Vendor Ships Package from Warehouse,2020-06-08 11:16:02
16174,1750,Package Picked Up by Carrier,2020-06-13 8:53:18
16175,1750,Package Shipped by Air,2020-06-14 10:44:38
16176,1750,Parcel Received at Customs,2020-06-16 0:33:11
16177,1750,Customs Denied,2020-06-16 22:47:33
16178,1750,Package Shipped Back to Vendor,2020-06-17 3:51:00
16179,1751,Purchase Requisition Created,2020-08-14 17:54:00
16180,1751,Purchase Order Reviewed,2020-08-14 17:54:00
16181,1751,Purchased Order Denied,2020-08-18 17:39:23
16182,1752,Purchase Requisition Created,2020-11-24 9:52:00
16183,1752,Purchase Order Reviewed,2020-11-24 9:52:00
16184,1752,Purchase Order Approved,2020-11-27 10:31:19
16185,1752,Order Placed with Vendor,2020-11-27 18:24:46
16186,1752,Vendor Ships Package from Warehouse,2020-11-28 1:50:52
16187,1752,Package Picked Up by Carrier,2020-11-30 17:29:02
16188,1752,Package Shipped by Road,2020-12-01 17:45:04
16189,1752,Package Received at Warehouse,2020-12-04 17:34:14
16190,1752,Package Transferred to Store,2020-12-05 2:12:35
16191,1752,Package Received at Store,2020-12-06 5:11:29
16192,1753,Purchase Requisition Created,2021-09-22 2:10:00
16193,1753,Purchase Order Reviewed,2021-09-22 2:10:00
16194,1753,Purchase Order Approved,2021-09-26 3:45:28
16195,1753,Order Placed with Vendor,2021-09-26 5:00:01
16196,1753,Vendor Ships Package from Warehouse,2021-09-26 12:34:57
16197,1753,Package Picked Up by Carrier,2021-09-30 8:18:37
16198,1753,Package Shipped by Road,2021-10-01 3:23:39
16199,1753,Package Received at Store,2021-10-04 5:05:40
16200,1754,Purchase Requisition Created,2021-08-27 14:24:00
16201,1754,Purchase Order Reviewed,2021-08-27 14:24:00
16202,1754,Purchased Order Denied,2021-08-29 21:14:29
16203,1755,Purchase Requisition Created,2021-05-23 12:46:00
16204,1755,Purchase Order Reviewed,2021-05-23 12:46:00
16205,1755,Purchase Order Approved,2021-05-25 22:01:59
16206,1755,Negotiations with Vendor,2021-05-26 2:28:35
16207,1755,Order Placed with Vendor,2021-05-30 20:26:04
16208,1755,Vendor Ships Package from Warehouse,2021-05-31 0:26:04
16209,1755,Package Picked Up by Carrier,2021-06-02 22:46:47
16210,1755,Package Shipped by Road,2021-06-04 1:45:10
16211,1755,Package Received at Store,2021-06-07 7:46:34
16212,1756,Purchase Requisition Created,2020-06-28 8:16:00
16213,1756,Purchase Order Reviewed,2020-06-28 8:16:00
16214,1756,Purchase Order Approved,2020-07-02 2:57:43
16215,1756,Order Placed with Vendor,2020-07-02 7:36:17
16216,1756,Vendor Ships Package from Warehouse,2020-07-02 12:22:40
16217,1756,Package Picked Up by Carrier,2020-07-04 19:37:00
16218,1756,Package Shipped by Air,2020-07-05 10:28:28
16219,1756,Parcel Received at Customs,2020-07-07 2:44:16
16220,1756,Customs Approved,2020-07-07 17:17:16
16221,1756,Package Received at Store,2020-07-07 22:29:51
16222,1757,Purchase Requisition Created,2021-03-31 4:20:00
16223,1757,Purchase Order Reviewed,2021-03-31 4:20:00
16224,1757,Purchase Order Approved,2021-04-01 15:31:54
16225,1757,Negotiations with Vendor,2021-04-01 20:15:20
16226,1757,Order Placed with Vendor,2021-04-03 18:05:31
16227,1757,Vendor Ships Package from Warehouse,2021-04-03 20:45:24
16228,1757,Package Picked Up by Carrier,2021-04-07 20:19:46
16229,1757,Order Cancelled,2021-04-08 9:11:13
16230,1758,Purchase Requisition Created,2020-01-17 23:04:00
16231,1758,Purchase Order Reviewed,2020-01-17 23:04:00
16232,1758,Purchase Order Approved,2020-01-21 12:29:44
16233,1758,Negotiations with Vendor,2020-01-21 15:02:55
16234,1758,Order Placed with Vendor,2020-01-25 4:43:20
16235,1758,Vendor Ships Package from Warehouse,2020-01-25 7:41:33
16236,1758,Package Picked Up by Carrier,2020-01-29 6:58:37
16237,1758,Package Shipped by Sea,2020-01-29 23:27:56
16238,1758,Parcel Received at Customs,2020-02-12 5:29:23
16239,1758,Customs Approved,2020-02-12 17:48:31
16240,1758,Package Received at Warehouse,2020-02-12 21:49:51
16241,1758,Package Transferred to Store,2020-02-13 4:03:49
16242,1758,Package Received at Store,2020-02-14 12:07:31
16243,1759,Purchase Requisition Created,2021-08-26 4:34:00
16244,1759,Purchase Order Reviewed,2021-08-26 4:34:00
16245,1759,Purchase Order Approved,2021-08-29 7:28:42
16246,1759,Order Placed with Vendor,2021-08-29 13:09:09
16247,1759,Vendor Ships Package from Warehouse,2021-08-29 18:20:03
16248,1759,Package Picked Up by Carrier,2021-09-01 7:55:22
16249,1759,Package Shipped by Sea,2021-09-02 5:35:05
16250,1759,Parcel Received at Customs,2021-09-22 5:19:52
16251,1759,Customs Approved,2021-09-23 2:59:03
16252,1759,Package Received at Warehouse,2021-09-23 7:21:25
16253,1759,Package Transferred to Store,2021-09-23 12:29:21
16254,1759,Package Received at Store,2021-09-24 18:08:51
16255,1760,Purchase Requisition Created,2020-03-09 17:00:00
16256,1760,Purchase Order Reviewed,2020-03-09 17:00:00
16257,1760,Purchase Order Approved,2020-03-14 7:49:57
16258,1760,Negotiations with Vendor,2020-03-14 15:23:46
16259,1760,Order Placed with Vendor,2020-03-17 18:11:56
16260,1760,Vendor Ships Package from Warehouse,2020-03-17 21:51:26
16261,1760,Package Picked Up by Carrier,2020-03-22 8:27:21
16262,1760,Package Shipped by Sea,2020-03-23 8:30:25
16263,1760,Parcel Received at Customs,2020-04-11 17:36:47
16264,1760,Customs Approved,2020-04-12 5:46:12
16265,1760,Package Received at Store,2020-04-12 9:58:06
16266,1761,Purchase Requisition Created,2020-08-12 17:22:00
16267,1761,Purchase Order Reviewed,2020-08-12 17:22:00
16268,1761,Purchase Order Approved,2020-08-14 14:01:20
16269,1761,Negotiations with Vendor,2020-08-14 20:03:58
16270,1761,Order Placed with Vendor,2020-08-16 12:00:38
16271,1761,Vendor Ships Package from Warehouse,2020-08-16 18:12:06
16272,1761,Package Picked Up by Carrier,2020-08-21 5:57:37
16273,1761,Package Shipped by Road,2020-08-21 20:54:39
